product_id,product_name,category,subcategory,brand,selling_price,product_cost,product_rating,launch_date
1301,Puma Running Shoes Silver,Fashion,Men Footwear,Puma,4881.31,2931.89,4.94,2023-07-21
1302,HP Victus 15,Laptops,Gaming Laptops,HP,52798.3,34103.29,4.32,2023-03-04
1303,Samsung Galaxy M34,Mobiles,Smartphones,Samsung,15195.95,11331.88,3.82,2023-09-15
1304,Fortune Sunflower Oil 5L Edition,Grocery,Staples,Prestige,940.86,738.08,3.43,2022-12-14
1305,Puma Casual Tee 128GB,Fashion,Women Apparel,Puma,2759.94,2199.83,2.77,2023-07-19
1306,HP Omen 16 Black,Laptops,Gaming Laptops,HP,55531.46,45509.34,2.72,2022-07-14
1307,Puma Softride Rift Silver,Fashion,Men Footwear,Puma,2847.02,1997.66,4.2,2023-05-14
1308,boAt Type-C Cable Silver,Mobiles,Accessories,boAt,1123.17,716.72,2.61,2022-06-12
1309,Puma Track Pants 256GB,Fashion,Apparel,Puma,1320.81,1046.5,4.14,2023-02-25
1310,HP 250 G8 Pro,Laptops,Budget Laptops,HP,35413.03,24582.77,4.36,2022-11-30
1311,Philips 750W Mixer Grinder 256GB,Home Appliances,Kitchen,Philips,5198.45,4488.9,4.45,2023-09-08
1312,LG Direct Cool Refrigerator Pro,Home Appliances,Cooling,LG,45576.24,38001.04,4.93,2023-06-21
1313,Puma T-shirt 256GB,Fashion,Apparel,Puma,1131.03,962.0,3.2,2023-01-24
1314,Philips Hair Dryer Edition,Beauty,Personal Care,Philips,2752.88,1972.97,3.41,2022-04-07
1315,Puma Track Pants V2,Fashion,Apparel,Puma,1184.81,774.05,4.03,2022-10-14
1316,Aashirvaad Atta 10kg 128GB,Grocery,Staples,Prestige,343.7,211.99,2.51,2023-05-01
1317,Philips Hair Straightener Edition,Beauty,Personal Care,Philips,2594.28,1862.6,3.77,2022-08-19
1318,Noise Pure Pods Black,Electronics,Audio,Noise,2903.92,2065.96,4.34,2022-12-14
1319,Apple MacBook Air M1 Pack of 2,Laptops,Thin & Light,Apple,143495.9,120966.25,3.12,2022-11-29
1320,Apple iPhone 14 XL,Mobiles,Smartphones,Apple,44898.72,29069.2,4.96,2023-02-22
1321,Ergonomic Executive Office Chair Edition,Furniture,Office,LG,10565.62,7713.12,4.18,2024-04-09
1322,LG 260L Double Door Refrigerator Pro,Home Appliances,Cooling,LG,21785.34,17699.19,4.19,2023-07-13
1323,Metal Bookshelf,Furniture,Office,LG,7044.95,5061.88,3.33,2022-05-10
1324,HP Pavilion Gaming 128GB,Laptops,Gaming Laptops,HP,70919.44,52733.32,3.97,2022-07-17
1325,HP Chromebook 14 Edition,Laptops,Budget Laptops,HP,33748.2,20388.33,2.52,2023-09-24
1326,boAt Car Charger Black,Mobiles,Accessories,boAt,1936.13,1598.85,3.13,2022-08-17
1327,LG Direct Cool Refrigerator Black,Home Appliances,Cooling,LG,26530.9,20432.16,3.16,2022-11-16
1328,boAt Airdopes 141 V2,Electronics,Audio,boAt,2127.08,1488.69,3.62,2023-03-20
1329,Noise Pure Pods XL,Electronics,Audio,Noise,2430.96,1781.27,3.87,2023-05-31
1330,Samsung Galaxy M34 V2,Mobiles,Smartphones,Samsung,14735.58,11590.76,4.8,2023-02-05
1331,Noise Buds VS102,Electronics,Audio,Noise,2122.62,1594.96,4.36,2022-02-15
1332,Samsung Galaxy S23 FE Edition,Mobiles,Smartphones,Samsung,29617.39,19087.78,4.27,2022-10-14
1333,Noise Pulse 2 Max,Electronics,Wearables,Noise,2421.09,1644.69,4.39,2022-07-25
1334,Noise ColorFit Pro 4 XL,Electronics,Wearables,Noise,1811.5,1362.04,3.67,2022-08-17
1335,HP Chromebook 14 Edition,Laptops,Budget Laptops,HP,33011.51,25847.52,3.04,2023-02-22
1336,Prestige Induction Cooktop V2,Home Appliances,Kitchen,Prestige,4092.74,2550.48,4.46,2023-06-02
1337,Nivea Soft Cream 300ml Silver,Beauty,Skincare,Nivea,618.42,439.74,3.57,2024-03-21
1338,Noise Pulse 2 Max Pack of 2,Electronics,Wearables,Noise,2238.46,1486.47,4.45,2023-08-09
1339,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Black,Home Appliances,Cooling,LG,21281.34,15706.4,2.84,2024-03-25
1340,Puma Smash v2 Sneakers Blue,Fashion,Men Footwear,Puma,4036.45,3379.05,3.34,2022-02-20
1341,HP 250 G8 Silver,Laptops,Budget Laptops,HP,36074.93,24611.65,4.46,2024-03-19
1342,Prestige Sandwich Maker 256GB,Home Appliances,Kitchen,Prestige,2246.14,1910.71,4.74,2022-04-15
1343,Noise ColorFit Pro 4 XL,Electronics,Wearables,Noise,1805.81,1144.45,4.23,2023-05-31
1344,Puma Women Leggings XL,Fashion,Women Apparel,Puma,765.13,586.18,4.94,2023-10-14
1345,Apple MacBook Air M1 XL,Laptops,Thin & Light,Apple,100402.53,78694.97,3.19,2024-02-15
1346,boAt Nirvana Ion XL,Electronics,Audio,boAt,3515.07,2982.56,4.89,2022-05-24
1347,Noise Ultra 2 256GB,Electronics,Wearables,Noise,1641.29,1143.89,3.63,2023-07-27
1348,Puma Softride Rift Black,Fashion,Men Footwear,Puma,3802.67,3288.56,2.99,2022-07-16
1349,Philips Hair Straightener 256GB,Beauty,Personal Care,Philips,1367.29,1073.83,3.84,2022-10-05
1350,boAt Rockerz 255 Black,Electronics,Audio,boAt,1796.88,1344.9,3.92,2022-08-12
1351,Noise Buds VS102 Black,Electronics,Audio,Noise,1256.09,780.63,2.53,2022-04-19
1352,Ergonomic Executive Office Chair Black,Furniture,Office,LG,10981.21,8661.02,3.9,2023-01-23
1353,Philips Hair Straightener XL,Beauty,Personal Care,Philips,2813.37,1847.59,4.82,2022-04-20
1354,Puma Running Shoes V2,Fashion,Men Footwear,Puma,2097.47,1579.57,2.89,2022-12-03
1355,Philips 750W Mixer Grinder Pack of 2,Home Appliances,Kitchen,Philips,7004.87,5675.72,4.29,2024-03-11
1356,Samsung Galaxy M34 Black,Mobiles,Smartphones,Samsung,19747.45,14648.78,3.75,2023-08-03
1357,HP Chromebook 14 V2,Laptops,Budget Laptops,HP,30982.51,26654.79,3.31,2022-12-02
1358,Wooden Study Table,Furniture,Office,LG,5886.45,4440.95,3.73,2022-03-10
1359,boAt Stone 352 Speaker,Electronics,Audio,boAt,2874.86,2298.81,3.83,2024-04-20
1360,Philips Hair Dryer,Beauty,Personal Care,Philips,2586.67,2152.13,4.95,2023-05-13
1361,Noise ColorFit Pro 4 Pack of 2,Electronics,Wearables,Noise,4756.92,3884.07,2.56,2024-02-10
1362,Nivea Soft Cream 300ml Pack of 2,Beauty,Skincare,Nivea,288.96,180.88,4.86,2023-04-06
1363,Philips Air Fryer HD9200,Home Appliances,Kitchen,Philips,3136.2,2422.0,4.64,2023-09-20
1364,Samsung Galaxy M34 V2,Mobiles,Smartphones,Samsung,23422.89,19877.55,3.48,2022-07-19
1365,HP Omen 16 Black,Laptops,Gaming Laptops,HP,75380.11,58157.0,3.27,2022-03-04
1366,Samsung Galaxy A54 V2,Mobiles,Smartphones,Samsung,40406.93,33317.19,3.13,2022-11-07
1367,Aashirvaad Atta 10kg Pack of 2,Grocery,Staples,Prestige,1115.97,728.28,2.8,2023-07-25
1368,Prestige Pressure Cooker 5L,Home Appliances,Kitchen,Prestige,2174.86,1494.58,3.97,2023-03-25
1369,Puma T-shirt 128GB,Fashion,Apparel,Puma,1514.51,991.59,4.59,2022-09-09
1370,HP Victus 15 Edition,Laptops,Gaming Laptops,HP,62115.24,37333.29,4.19,2022-02-21
1371,Nivea Body Lotion 400ml XL,Beauty,Skincare,Nivea,316.58,219.65,4.16,2022-11-08
1372,Metal Bookshelf Black,Furniture,Office,LG,5456.54,3502.55,2.58,2023-05-02
1373,Samsung Galaxy M34,Mobiles,Smartphones,Samsung,21018.4,17837.37,3.31,2023-10-15
1374,HP Laptop 15s 256GB,Laptops,Budget Laptops,HP,39316.48,27264.93,3.63,2023-01-30
1375,Noise ColorFit Pro 4 Pro,Electronics,Wearables,Noise,3435.74,2243.88,4.88,2023-04-21
1376,Puma Women Leggings,Fashion,Women Apparel,Puma,901.13,649.72,4.66,2023-02-19
1377,HP Laptop 15s,Laptops,Budget Laptops,HP,24652.74,21180.29,3.52,2022-09-03
1378,Philips Hair Straightener XL,Beauty,Personal Care,Philips,1742.34,1254.91,3.01,2023-07-18
1379,HP Victus 15 Pack of 2,Laptops,Gaming Laptops,HP,78359.54,48462.01,2.58,2023-02-26
1380,Samsung Galaxy S23 FE 128GB,Mobiles,Smartphones,Samsung,42520.46,27822.47,2.77,2022-04-28
1381,HP Laptop 15s 128GB,Laptops,Budget Laptops,HP,41371.29,35867.54,2.88,2022-06-24
1382,HP 250 G8 XL,Laptops,Budget Laptops,HP,42827.29,33136.64,4.14,2023-04-16
1383,boAt Stone 352 Speaker 128GB,Electronics,Audio,boAt,1971.98,1667.27,3.68,2023-12-30
1384,Philips Beard Trimmer Series 3000 XL,Beauty,Personal Care,Philips,2175.55,1567.45,4.15,2022-04-08
1385,Samsung Galaxy M14 5G XL,Mobiles,Smartphones,Samsung,22894.15,18303.25,2.52,2024-01-14
1386,Puma Women Sports Bra V2,Fashion,Women Apparel,Puma,932.68,574.21,4.32,2022-09-10
1387,Fortune Sunflower Oil 5L Black,Grocery,Staples,Prestige,859.88,722.68,4.86,2022-08-24
1388,LG Direct Cool Refrigerator Pack of 2,Home Appliances,Cooling,LG,44645.42,36958.84,4.21,2022-11-07
1389,Philips Hair Straightener V2,Beauty,Personal Care,Philips,2657.25,1780.63,4.43,2023-01-07
1390,LG 1.5 Ton 5 Star AI Dual Inverter Split AC XL,Home Appliances,Cooling,LG,32277.62,26829.17,2.89,2023-04-21
1391,Philips Air Fryer HD9200 XL,Home Appliances,Kitchen,Philips,4780.43,2888.43,3.78,2023-06-27
1392,Wooden Study Table,Furniture,Office,LG,14134.24,9003.64,2.8,2024-03-24
1393,HP Laptop 15s,Laptops,Budget Laptops,HP,36343.46,21851.89,3.23,2022-10-01
1394,Prestige Induction Cooktop Silver,Home Appliances,Kitchen,Prestige,2331.14,1740.44,3.02,2024-03-23
1395,Philips Hair Dryer Pack of 2,Beauty,Personal Care,Philips,2489.72,2019.71,2.96,2024-01-28
1396,Philips 750W Mixer Grinder Pack of 2,Home Appliances,Kitchen,Philips,4528.45,3853.08,4.16,2022-06-03
1397,LG 1.5 Ton 5 Star AI Dual Inverter Split AC 256GB,Home Appliances,Cooling,LG,18699.32,13656.71,3.25,2022-05-25
1398,Puma Sports Jacket Blue,Fashion,Apparel,Puma,2940.48,2429.95,4.38,2023-03-13
1399,Nivea Body Lotion 400ml V2,Beauty,Skincare,Nivea,626.11,400.97,3.41,2022-02-24
1400,HP Pavilion Gaming Pack of 2,Laptops,Gaming Laptops,HP,92951.15,79001.73,3.31,2024-01-14
1401,Noise Buds VS102 Silver,Electronics,Audio,Noise,3069.45,2253.63,4.34,2022-05-16
1402,HP Omen 16 Blue,Laptops,Gaming Laptops,HP,66573.21,46786.75,3.54,2023-06-24
1403,Noise ColorFit Pulse 256GB,Electronics,Audio,Noise,2570.65,1846.33,4.23,2023-05-06
1404,Apple MacBook Pro M3 Silver,Laptops,Thin & Light,Apple,172878.97,108550.88,2.82,2022-04-14
1405,Prestige Induction Cooktop,Home Appliances,Kitchen,Prestige,2466.18,1841.74,3.47,2023-09-07
1406,HP 250 G8 Pro,Laptops,Budget Laptops,HP,34181.12,29523.95,2.52,2022-06-24
1407,LG Direct Cool Refrigerator,Home Appliances,Cooling,LG,43168.92,32299.21,3.49,2023-07-09
1408,Philips Air Fryer HD9200 V2,Home Appliances,Kitchen,Philips,4470.06,3646.58,2.8,2022-08-15
1409,Noise Ultra 2 Blue,Electronics,Wearables,Noise,4364.77,3486.43,3.01,2023-03-12
1410,HP Laptop 15s V2,Laptops,Budget Laptops,HP,25912.99,18254.54,4.51,2023-05-18
1411,Apple MacBook Air M1 Blue,Laptops,Thin & Light,Apple,114539.75,71915.85,3.0,2023-10-30
1412,Philips Induction Cooktop Blue,Home Appliances,Kitchen,Philips,4726.92,3184.46,2.58,2023-10-28
1413,Puma T-shirt,Fashion,Apparel,Puma,3338.33,2809.16,3.42,2022-12-12
1414,Nivea Soft Cream 300ml XL,Beauty,Skincare,Nivea,605.84,504.65,3.52,2023-01-09
1415,HP 250 G8 XL,Laptops,Budget Laptops,HP,36353.29,28881.26,4.63,2023-01-03
1416,Apple MacBook Air M1 Pro,Laptops,Thin & Light,Apple,158592.95,105534.41,3.62,2023-02-19
1417,Philips Hair Dryer Edition,Beauty,Personal Care,Philips,1306.26,815.13,2.84,2023-05-11
1418,Puma Smash v2 Sneakers V2,Fashion,Men Footwear,Puma,4295.24,2588.38,4.39,2023-04-19
1419,Puma Smash v2 Sneakers Edition,Fashion,Men Footwear,Puma,3847.52,3310.62,4.55,2022-06-17
1420,Noise Buds VS102 128GB,Electronics,Audio,Noise,1349.54,884.38,4.76,2022-09-07
1421,Aashirvaad Atta 10kg Edition,Grocery,Staples,Prestige,343.43,268.5,2.69,2022-07-04
1422,Noise ColorFit Pulse 128GB,Electronics,Audio,Noise,1818.34,1326.24,4.05,2023-10-12
1423,Fortune Sunflower Oil 5L Silver,Grocery,Staples,Prestige,183.64,128.38,4.91,2023-03-20
1424,HP Pavilion Gaming V2,Laptops,Gaming Laptops,HP,63487.87,49971.25,3.54,2022-12-16
1425,LG Direct Cool Refrigerator Pack of 2,Home Appliances,Cooling,LG,38118.15,27045.06,4.12,2024-01-02
1426,Philips Air Fryer HD9200 XL,Home Appliances,Kitchen,Philips,2854.6,2239.42,4.14,2023-12-17
1427,boAt Power Bank 10000mAh Blue,Mobiles,Accessories,boAt,1223.85,1045.61,4.78,2023-06-22
1428,Puma Running Shoes 256GB,Fashion,Men Footwear,Puma,1939.56,1518.52,4.66,2022-02-21
1429,Noise Pulse 2 Max Black,Electronics,Wearables,Noise,1720.96,1065.6,4.88,2022-04-20
1430,Puma Sports Jacket Black,Fashion,Apparel,Puma,1397.61,1203.05,4.4,2022-12-05
1431,boAt Type-C Cable Pro,Mobiles,Accessories,boAt,949.29,749.8,3.08,2022-09-24
1432,Prestige Induction Cooktop Blue,Home Appliances,Kitchen,Prestige,1342.16,827.88,2.54,2022-05-02
1433,Philips Air Fryer HD9200,Home Appliances,Kitchen,Philips,5322.5,4378.95,3.86,2023-10-01
1434,Nivea Soft Cream 300ml Pro,Beauty,Skincare,Nivea,758.95,502.41,4.48,2023-06-28
1435,Apple MacBook Pro M3 V2,Laptops,Thin & Light,Apple,155364.8,102101.22,3.16,2023-03-05
1436,Tata Salt 1kg 256GB,Grocery,Staples,Prestige,415.76,312.31,3.86,2023-12-20
1437,Puma Sports Jacket XL,Fashion,Apparel,Puma,889.31,605.94,3.83,2022-06-12
1438,Prestige Sandwich Maker Edition,Home Appliances,Kitchen,Prestige,1797.41,1481.95,4.36,2022-12-24
1439,Metal Bookshelf Black,Furniture,Office,LG,8502.05,5178.82,4.8,2023-11-22
1440,Aashirvaad Atta 10kg Edition,Grocery,Staples,Prestige,357.51,311.17,4.32,2024-02-11
1441,Apple MacBook Air M1 V2,Laptops,Thin & Light,Apple,119515.93,92815.66,2.99,2022-03-28
1442,Nivea Roll-On Deodorant,Beauty,Skincare,Nivea,547.89,481.16,2.59,2023-09-24
1443,Samsung Galaxy M34 Edition,Mobiles,Smartphones,Samsung,39621.43,29352.82,4.63,2022-06-25
1444,boAt Rockerz 255 128GB,Electronics,Audio,boAt,1761.67,1390.91,3.81,2022-11-21
1445,Noise ColorFit Pulse,Electronics,Audio,Noise,1339.23,862.75,4.35,2022-05-08
1446,Philips Air Fryer HD9200 Silver,Home Appliances,Kitchen,Philips,9412.43,7733.22,2.99,2022-10-31
1447,Prestige Pressure Cooker 5L Black,Home Appliances,Kitchen,Prestige,1595.48,1297.45,2.64,2023-10-03
1448,HP Laptop 15s Edition,Laptops,Budget Laptops,HP,35381.82,27789.2,3.05,2023-05-20
1449,Philips Beard Trimmer Series 3000 Silver,Beauty,Personal Care,Philips,1798.6,1412.88,4.58,2022-12-11
1450,Noise Pulse 2 Max 128GB,Electronics,Wearables,Noise,2010.76,1358.66,2.91,2023-12-27
1451,Nivea Body Lotion 400ml V2,Beauty,Skincare,Nivea,397.42,312.45,4.29,2023-05-30
1452,HP Victus 15 Pack of 2,Laptops,Gaming Laptops,HP,71498.52,58681.52,4.85,2022-02-14
1453,Samsung Galaxy A54,Mobiles,Smartphones,Samsung,35984.99,28925.45,4.71,2022-02-13
1454,Puma T-shirt Black,Fashion,Apparel,Puma,2482.25,2141.68,3.01,2022-05-09
1455,Philips Beard Trimmer Series 3000 Pro,Beauty,Personal Care,Philips,1924.18,1322.52,4.5,2023-03-14
1456,HP Pavilion Gaming Blue,Laptops,Gaming Laptops,HP,63693.01,48222.67,4.81,2023-04-05
1457,Apple iPhone 12 XL,Mobiles,Smartphones,Apple,60301.61,52091.2,2.91,2022-04-16
1458,Prestige Induction Cooktop Black,Home Appliances,Kitchen,Prestige,3481.03,2298.65,3.12,2022-05-03
1459,Puma Softride Rift V2,Fashion,Men Footwear,Puma,3227.95,2187.39,2.82,2023-05-01
1460,Prestige Pressure Cooker 5L V2,Home Appliances,Kitchen,Prestige,2215.95,1759.76,3.85,2023-08-09
1461,HP 250 G8 Pro,Laptops,Budget Laptops,HP,33088.65,20101.92,3.31,2023-02-15
1462,Metal Bookshelf Silver,Furniture,Office,LG,8081.65,6046.27,3.3,2022-12-22
1463,Apple iPhone 12 XL,Mobiles,Smartphones,Apple,77244.61,60045.89,3.21,2023-04-25
1464,Ergonomic Executive Office Chair,Furniture,Office,LG,11752.88,10182.23,3.59,2022-05-10
1465,Puma Smash v2 Sneakers Black,Fashion,Men Footwear,Puma,2247.01,1671.46,3.93,2022-04-24
1466,Fortune Sunflower Oil 5L Silver,Grocery,Staples,Prestige,536.2,378.34,3.71,2024-01-03
1467,Tata Salt 1kg Blue,Grocery,Staples,Prestige,74.8,61.11,4.3,2022-04-20
1468,Metal Bookshelf Edition,Furniture,Office,LG,3913.73,3152.41,2.88,2023-06-23
1469,Noise Pulse 2 Max 256GB,Electronics,Wearables,Noise,3359.54,2943.17,4.35,2022-07-07
1470,Noise Pure Pods Pro,Electronics,Audio,Noise,1649.73,1125.94,3.21,2023-11-29
1471,Puma Smash v2 Sneakers Black,Fashion,Men Footwear,Puma,3182.48,2219.13,3.78,2022-09-28
1472,Puma Softride Rift V2,Fashion,Men Footwear,Puma,3429.31,2498.87,3.46,2023-01-07
1473,boAt Rockerz 255 128GB,Electronics,Audio,boAt,1456.73,971.59,4.33,2023-10-20
1474,HP Pavilion Gaming Black,Laptops,Gaming Laptops,HP,74873.86,48994.84,2.61,2022-07-30
1475,Apple iPhone 15 Pro Pro,Mobiles,Smartphones,Apple,57952.35,35322.51,4.65,2022-05-17
1476,HP Victus 15 256GB,Laptops,Gaming Laptops,HP,52371.93,41847.96,3.23,2023-01-06
1477,Philips Hair Straightener XL,Beauty,Personal Care,Philips,1834.8,1583.18,3.01,2022-03-21
1478,Puma Women Sports Bra V2,Fashion,Women Apparel,Puma,730.4,487.98,4.6,2023-09-15
1479,boAt Power Bank 10000mAh XL,Mobiles,Accessories,boAt,948.68,723.02,3.75,2022-10-01
1480,Wooden Study Table Black,Furniture,Office,LG,4188.58,3668.21,3.63,2022-03-03
1481,LG 260L Double Door Refrigerator Edition,Home Appliances,Cooling,LG,22590.89,16397.58,4.69,2023-02-10
1482,Noise Pure Pods Blue,Electronics,Audio,Noise,3329.89,2515.91,4.27,2022-11-07
1483,Philips Air Fryer HD9200 256GB,Home Appliances,Kitchen,Philips,3832.7,2751.54,3.08,2022-09-26
1484,HP Pavilion Gaming Black,Laptops,Gaming Laptops,HP,86983.02,64107.09,4.74,2022-05-07
1485,Samsung Galaxy M34 Silver,Mobiles,Smartphones,Samsung,31524.8,24384.68,2.74,2023-06-15
1486,Puma T-shirt Edition,Fashion,Apparel,Puma,828.48,608.28,3.94,2024-01-13
1487,Puma Women Leggings XL,Fashion,Women Apparel,Puma,2520.21,1695.35,2.92,2022-08-23
1488,HP Omen 16,Laptops,Gaming Laptops,HP,62639.65,41196.76,2.88,2024-04-05
1489,Aashirvaad Atta 10kg Edition,Grocery,Staples,Prestige,877.0,689.14,3.18,2023-05-23
1490,Nivea Soft Cream 300ml Black,Beauty,Skincare,Nivea,516.42,365.09,4.36,2023-09-19
1491,Noise ColorFit Pulse Black,Electronics,Audio,Noise,2236.47,1755.58,3.01,2023-10-09
1492,Philips Hair Straightener Black,Beauty,Personal Care,Philips,2438.62,2034.24,2.84,2022-12-10
1493,Nivea Body Lotion 400ml Pro,Beauty,Skincare,Nivea,625.05,496.31,3.75,2022-10-13
1494,LG 260L Double Door Refrigerator Pack of 2,Home Appliances,Cooling,LG,18167.06,13666.41,2.53,2022-03-19
1495,HP Victus 15 Edition,Laptops,Gaming Laptops,HP,92165.84,55530.9,4.4,2023-11-26
1496,Philips Hair Straightener Pro,Beauty,Personal Care,Philips,1656.55,1158.06,4.8,2022-09-24
1497,Ergonomic Executive Office Chair Silver,Furniture,Office,LG,9582.92,6829.63,4.34,2022-09-21
1498,Prestige Sandwich Maker Silver,Home Appliances,Kitchen,Prestige,2948.83,2391.6,4.65,2024-01-15
1499,Samsung Galaxy M14 5G Pack of 2,Mobiles,Smartphones,Samsung,29009.65,19366.12,2.93,2022-10-10
1500,Noise Pure Pods Pack of 2,Electronics,Audio,Noise,3078.22,2343.0,4.28,2024-04-08
1501,HP Chromebook 14 128GB,Laptops,Budget Laptops,HP,31743.02,20277.19,3.76,2022-12-19
1502,Noise Pure Pods Silver,Electronics,Audio,Noise,1302.32,863.86,3.88,2023-02-11
1503,Samsung Galaxy A54 Pack of 2,Mobiles,Smartphones,Samsung,49950.6,36265.48,4.09,2023-09-17
1504,boAt Nirvana Ion 128GB,Electronics,Audio,boAt,1103.31,752.74,4.79,2023-03-27
1505,Samsung Galaxy A54 Blue,Mobiles,Smartphones,Samsung,43480.18,35849.13,2.81,2022-06-02
1506,Puma Smash v2 Sneakers Pro,Fashion,Men Footwear,Puma,4761.53,4139.42,3.01,2023-04-18
1507,Philips Beard Trimmer Series 3000 256GB,Beauty,Personal Care,Philips,1058.2,786.3,2.97,2023-02-04
1508,boAt Rockerz 255 Blue,Electronics,Audio,boAt,2634.42,1797.14,4.52,2023-07-17
1509,Samsung Galaxy A54 Black,Mobiles,Smartphones,Samsung,39314.87,29928.54,4.83,2022-12-03
1510,Philips Air Fryer HD9200 Silver,Home Appliances,Kitchen,Philips,5438.97,3343.88,4.57,2024-03-10
1511,LG Direct Cool Refrigerator 256GB,Home Appliances,Cooling,LG,26635.3,19092.78,4.09,2023-04-13
1512,Metal Bookshelf 128GB,Furniture,Office,LG,10568.45,7958.99,3.81,2022-08-30
1513,Noise ColorFit Pulse 128GB,Electronics,Audio,Noise,2099.25,1591.86,3.11,2023-06-23
1514,Nivea Soft Cream 300ml 256GB,Beauty,Skincare,Nivea,411.96,325.37,4.47,2022-10-30
1515,Noise Pulse 2 Max Blue,Electronics,Wearables,Noise,2940.55,2577.52,4.35,2022-08-16
1516,HP Pavilion Gaming Black,Laptops,Gaming Laptops,HP,71517.42,46100.1,2.92,2023-06-15
1517,boAt Nirvana Ion XL,Electronics,Audio,boAt,3093.55,2569.22,2.98,2023-04-26
1518,Wooden Study Table 256GB,Furniture,Office,LG,13829.56,9263.78,3.32,2024-03-03
1519,Noise Pulse 2 Max Pro,Electronics,Wearables,Noise,2297.98,1425.91,3.07,2022-12-05
1520,Philips Beard Trimmer Series 3000 Pro,Beauty,Personal Care,Philips,2002.68,1205.54,3.08,2023-05-04
1521,Puma Women Sports Bra,Fashion,Women Apparel,Puma,2652.67,1844.73,3.44,2022-09-07
1522,boAt Type-C Cable 256GB,Mobiles,Accessories,boAt,1156.68,840.87,4.75,2022-09-11
1523,Nivea Soft Cream 300ml Pack of 2,Beauty,Skincare,Nivea,398.9,290.39,3.41,2023-05-01
1524,Puma Softride Rift Silver,Fashion,Men Footwear,Puma,4935.26,4091.15,4.91,2023-03-25
1525,Nivea Roll-On Deodorant,Beauty,Skincare,Nivea,368.87,281.04,3.13,2023-08-16
1526,Apple iPhone 12 256GB,Mobiles,Smartphones,Apple,111921.52,76864.39,4.95,2024-03-20
1527,Philips Air Fryer HD9200,Home Appliances,Kitchen,Philips,6369.71,5262.03,4.58,2024-01-26
1528,Philips Hair Dryer,Beauty,Personal Care,Philips,1302.21,989.73,3.81,2022-07-24
1529,Apple iPhone 15 Pro Silver,Mobiles,Smartphones,Apple,90803.24,62329.04,4.32,2022-03-15
1530,Noise ColorFit Pulse Black,Electronics,Audio,Noise,2958.0,2532.59,4.44,2022-03-22
1531,Apple MacBook Air M2 XL,Laptops,Thin & Light,Apple,90650.62,69613.45,2.65,2022-09-23
1532,HP Victus 15 256GB,Laptops,Gaming Laptops,HP,52783.97,40536.51,3.17,2023-03-16
1533,Puma Sports Jacket Silver,Fashion,Apparel,Puma,2523.95,1989.08,3.74,2024-01-30
1534,Wooden Study Table Black,Furniture,Office,LG,8395.14,5208.9,2.81,2022-02-28
1535,Puma Smash v2 Sneakers Black,Fashion,Men Footwear,Puma,4110.59,3481.68,4.77,2022-03-03
1536,LG Direct Cool Refrigerator 128GB,Home Appliances,Cooling,LG,26543.86,21188.74,4.56,2023-07-20
1537,Puma Running Shoes V2,Fashion,Men Footwear,Puma,5378.14,3579.84,2.8,2022-05-09
1538,Philips Hair Straightener Edition,Beauty,Personal Care,Philips,1905.21,1287.17,3.11,2023-06-13
1539,Philips Beard Trimmer Series 3000 Silver,Beauty,Personal Care,Philips,1510.58,1122.9,3.36,2022-11-02
1540,Apple iPhone 13 Pro,Mobiles,Smartphones,Apple,113226.73,89796.89,2.89,2023-12-10
1541,Samsung Galaxy A54 V2,Mobiles,Smartphones,Samsung,22410.21,17107.44,4.41,2022-07-31
1542,Noise Pulse 2 Max Pro,Electronics,Wearables,Noise,1880.53,1520.76,4.11,2024-03-23
1543,Puma Sports Jacket 256GB,Fashion,Apparel,Puma,3269.88,2614.75,3.41,2022-11-06
1544,Puma Running Shoes Silver,Fashion,Men Footwear,Puma,5232.67,3586.94,3.87,2023-09-10
1545,Apple iPhone 13,Mobiles,Smartphones,Apple,82188.32,65357.45,4.98,2022-09-07
1546,Ergonomic Executive Office Chair V2,Furniture,Office,LG,5167.64,3922.85,3.93,2023-11-21
1547,Nivea Body Lotion 400ml Blue,Beauty,Skincare,Nivea,658.88,516.01,3.47,2023-03-31
1548,Tata Salt 1kg,Grocery,Staples,Prestige,174.01,113.51,3.85,2023-11-26
1549,Fortune Sunflower Oil 5L Silver,Grocery,Staples,Prestige,1129.63,931.86,4.26,2023-10-06
1550,Noise Pure Pods Blue,Electronics,Audio,Noise,1412.93,1235.54,4.51,2024-03-22
1551,Noise Buds VS102 128GB,Electronics,Audio,Noise,2108.02,1629.75,3.59,2023-12-02
1552,Samsung Galaxy M34 XL,Mobiles,Smartphones,Samsung,34238.79,23077.03,3.58,2023-12-04
1553,Puma Running Shoes,Fashion,Men Footwear,Puma,2742.09,1836.73,3.13,2022-04-06
1554,Puma Running Shoes XL,Fashion,Men Footwear,Puma,2832.89,2290.25,3.67,2023-02-12
1555,Philips Hair Dryer Pro,Beauty,Personal Care,Philips,2372.47,1614.37,4.3,2022-04-21
1556,Samsung Galaxy A54 Blue,Mobiles,Smartphones,Samsung,53821.39,39763.79,3.39,2024-03-21
1557,Noise Pulse 2 Max Pro,Electronics,Wearables,Noise,4550.75,3360.36,3.98,2022-10-25
1558,boAt Airdopes 141 V2,Electronics,Audio,boAt,1952.71,1669.6,3.15,2023-07-08
